"split","class","output_image","output_label","source_image","random_seed"
"train","not_meteor","train/images/uaemmn_neg_train_000376.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_214907_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000377.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_023444_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000378.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_030734_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000379.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_022220_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000381.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_222634_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000382.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_001133_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000383.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_202400_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000384.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220919_030111_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000385.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_031805_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000386.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220918_213851_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000387.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_194123_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000388.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_024250_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000389.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220919_003335_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000390.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_202634_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000392.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_194157_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000393.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_232049_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000394.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220920_053124_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000396.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221003_043145_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000397.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_202459_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000398.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221005_025404_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000399.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220926_204756_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000402.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221006_050831_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000403.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221005_234952_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000404.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220919_034324_YAHER_C11P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000405.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_050901_YAHER_C10P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000406.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_001638_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000407.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221005_203657_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000408.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_222727_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000409.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_191322_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000410.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_035233_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000411.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220926_044257_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000412.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221002_192232_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000413.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_222958_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000414.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_204243_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000415.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_012904_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000416.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_201550_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000417.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_030729_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000418.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_013411_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000419.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221007_031814_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000420.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221006_214030_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000421.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220923_032906_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000423.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_205928_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000425.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_224406_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000426.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221006_031326_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000427.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221004_031301_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000428.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221007_002729_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000431.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221009_232314_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000432.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_005125_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000434.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_011310_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000436.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_013713_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000437.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_194015_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000438.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_222350_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000439.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_205818_YAHER_C9P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000440.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220929_210645_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000443.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_185301_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000444.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_184719_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000445.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_051415_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000447.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_225259_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000448.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_224814_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000449.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_221105_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000450.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221005_034717_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000451.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221006_224329_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000452.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_204056_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000453.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221010_045701_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000454.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220926_194443_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000455.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221006_024109_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000456.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221004_184852_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000457.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220920_004635_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000458.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_042651_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000459.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220919_231841_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000460.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_014618_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000462.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_213011_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000464.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_231151_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000465.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_005920_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000466.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221002_205118_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000468.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_194422_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000469.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221002_195301_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000470.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_200136_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000471.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220920_025117_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000472.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_004719_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000473.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_024318_YAHER_C11P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000474.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220926_011514_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000475.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_004016_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000476.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_014726_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000477.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_201203_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000480.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220920_230342_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000481.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_032409_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000482.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220920_204222_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000483.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_013441_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000484.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221007_041805_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000485.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220920_185728_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000486.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_195247_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000487.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220926_194735_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000488.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221004_230619_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000489.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221009_224256_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000490.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220929_205525_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000491.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_015901_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000492.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220923_195404_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000493.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_233304_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000494.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220926_015143_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000495.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_023423_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000496.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220920_222716_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000497.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220923_024701_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000498.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221003_035655_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000500.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_030903_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000501.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_235138_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000502.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_005303_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000503.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_050952_YAHER_C10P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000504.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_002517_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000505.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221002_030730_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000506.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_225621_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000507.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_221421_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000508.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_210543_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000509.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_032757_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000510.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_041519_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000511.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_194027_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000512.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_034046_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000513.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_041020_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000514.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_220122_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000516.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220919_203858_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000517.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_193856_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000518.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_203716_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000519.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221009_191955_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000521.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_005353_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000522.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_201601_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000523.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221006_195347_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000525.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_011911_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000527.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_194028_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000528.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_211221_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000529.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_023231_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000530.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_203345_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000531.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_212207_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000532.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_030502_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000533.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_024747_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000534.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220919_222220_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000535.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221004_033510_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000536.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221009_204215_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000537.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_020208_YAHER_C16P.jpg","42"
